# Dataset name: CDF_RunI	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp
0	2.500000e-01	2.197899e-01	3.350000e+00	3.006726e-02	1.007253e-01
1	7.500000e-01	6.304275e-01	1.010000e+01	2.966608e-02	2.996274e-01
2	1.250000e+00	9.609470e-01	1.480000e+01	2.895292e-02	4.285032e-01
3	1.750000e+00	1.199671e+00	1.940000e+01	2.806119e-02	5.443870e-01
4	2.250000e+00	1.349554e+00	2.020000e+01	2.712047e-02	5.478336e-01
5	2.750000e+00	1.429939e+00	2.360000e+01	2.622702e-02	6.189577e-01
6	3.250000e+00	1.454671e+00	2.360000e+01	2.540026e-02	5.994460e-01
7	3.750000e+00	1.435156e+00	2.300000e+01	2.461571e-02	5.661613e-01
8	4.250000e+00	1.382779e+00	1.990000e+01	2.385117e-02	4.746382e-01
9	4.750000e+00	1.312039e+00	1.930000e+01	2.312936e-02	4.463967e-01
10	5.250000e+00	1.228886e+00	1.790000e+01	2.242670e-02	4.014379e-01
11	5.750000e+00	1.144189e+00	1.800000e+01	2.180351e-02	3.924633e-01
12	6.250000e+00	1.063775e+00	1.460000e+01	2.125673e-02	3.103482e-01
13	6.750000e+00	9.885382e-01	1.450000e+01	2.078436e-02	3.013732e-01
14	7.250000e+00	9.191892e-01	1.350000e+01	2.039141e-02	2.752841e-01
15	7.750000e+00	8.569501e-01	1.370000e+01	2.006035e-02	2.748267e-01
16	8.250000e+00	8.002136e-01	1.190000e+01	1.977469e-02	2.353188e-01
17	8.750000e+00	7.476785e-01	1.040000e+01	1.951766e-02	2.029837e-01
18	9.250000e+00	7.000713e-01	1.110000e+01	1.928550e-02	2.140690e-01
19	9.750000e+00	6.556260e-01	9.560000e+00	1.905991e-02	1.822127e-01
20	1.025000e+01	6.143544e-01	8.350000e+00	1.883392e-02	1.572633e-01
21	1.075000e+01	5.754314e-01	7.820000e+00	1.859639e-02	1.454237e-01
22	1.125000e+01	5.383849e-01	8.180000e+00	1.833851e-02	1.500090e-01
23	1.175000e+01	5.035726e-01	7.480000e+00	1.806536e-02	1.351289e-01
24	1.250000e+01	4.533963e-01	7.210000e+00	1.758390e-02	1.267799e-01
25	1.350000e+01	3.984580e-01	6.050000e+00	1.709026e-02	1.033961e-01
26	1.450000e+01	3.514408e-01	4.730000e+00	1.663486e-02	7.868288e-02
27	1.550000e+01	3.147252e-01	5.210000e+00	1.638625e-02	8.537237e-02
28	1.650000e+01	2.847045e-01	4.460000e+00	1.626058e-02	7.252220e-02
29	1.750000e+01	2.556434e-01	4.280000e+00	1.599608e-02	6.846322e-02
30	1.850000e+01	2.281524e-01	3.510000e+00	1.562312e-02	5.483714e-02
31	1.950000e+01	2.040028e-01	3.010000e+00	1.521340e-02	4.579235e-02
32	2.100000e+01	1.695920e-01	2.630000e+00	1.443288e-02	3.795848e-02
33	2.300000e+01	1.382007e-01	1.820000e+00	1.399105e-02	2.546371e-02
34	2.500000e+01	1.195134e-01	1.850000e+00	1.421176e-02	2.629176e-02
35	2.700000e+01	9.927500e-02	1.580000e+00	1.385543e-02	2.189157e-02
36	2.900000e+01	7.835238e-02	1.410000e+00	1.322142e-02	1.864220e-02
37	3.200000e+01	6.622120e-02	1.020000e+00	1.344305e-02	1.371191e-02
38	3.600000e+01	4.255612e-02	6.780000e-01	1.429315e-02	9.690758e-03
39	4.000000e+01	3.024370e-02	6.440000e-01	1.619246e-02	1.042795e-02
40	4.400000e+01	9.984634e-03	4.340000e-01	5.834582e-02	2.532208e-02
41	4.800000e+01	5.534058e-03	3.940000e-01	8.886222e-02	3.501172e-02
42	5.500000e+01	-1.389943e-03	2.100000e-01	-3.402823e-01	-7.145928e-02
43	6.500000e+01	-6.945844e-03	1.070000e-01	-6.711456e-02	-7.181257e-03
44	7.500000e+01	-1.762728e-02	9.100000e-02	-3.601752e-02	-3.277595e-03
45	8.500000e+01	-9.884703e-03	4.500000e-02	-3.641974e-02	-1.638888e-03
46	9.500000e+01	0.000000e+00	3.510000e-02	0.000000e+00	0.000000e+00
47	1.125000e+02	0.000000e+00	1.810000e-02	0.000000e+00	0.000000e+00
48	1.375000e+02	0.000000e+00	7.110000e-03	0.000000e+00	0.000000e+00
49	1.750000e+02	0.000000e+00	9.740000e-04	0.000000e+00	0.000000e+00
